slug,title,bedrooms,bathrooms,numberOfImages,numberOfFloorplans,numberOfVirtualTours,summary,displayAddress,countryCode,location,propertyImages,propertySubType,listingUpdateReason,listingUpdateDate,premiumListing,featuredProperty,displayPrice,displayPriceQualifier,propertyType,customerSegment,availableFrom,letAgreed,branchId,propertyUrl,shortDescription,longDescription,commercial,residential,newHome,auction
86538789,"Wynyards Gap, North Baddesley, Southampton, Hampshire",4,2,18,1,0,We are delighted to welcome to the market this excellent Four Bedroom Detached House located in a quiet cul-de-sac in a sought after area of North Baddesley. Including garage and ample parking. NO FORWARD CHAIN,"Wynyards Gap, North Baddesley, Southampton, Hampshire",GB,"{'latitude': 50.97739, 'longitude': -1.44757}",https://media.rightmove.co.uk/9k/8764/86538789/8764_ROM230088_IMG_00_0000.jpeg,Detached,new,2023-10-11T09:41:12Z,True,False,"£600,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/86538789#/?channel=RES_BUY,,We are delighted to welcome to the market this excellent Four Bedroom Detached House located in a quiet cul-de-sac in a sought after area of North Baddesley. Including garage and ample parking. NO FORWARD CHAIN,False,True,False,False
147705809,"Canada Road, West Wellow, Romsey, Hampshire",3,0,15,1,0,Located on a sought after road on the edge of the New Forest this well presented two/three bedroom bungalow boasts an impressive plot providing ample off road parking and a delightful garden. Further details pending.,"Canada Road, West Wellow, Romsey, Hampshire",GB,"{'latitude': 50.96538, 'longitude': -1.58812}",https://media.rightmove.co.uk/9k/8764/147705809/8764_ROM240261_IMG_00_0000.jpeg,Detached Bungalow,new,2024-05-07T17:19:04Z,False,False,"£600,000",,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/147705809#/?channel=RES_BUY,,Located on a sought after road on the edge of the New Forest this well presented two/three bedroom bungalow boasts an impressive plot providing ample off road parking and a delightful garden. Further details pending.,False,True,False,False
144782444,"Westbroke Gardens, Romsey, Hampshire",4,3,15,1,0,We are pleased to welcome this spacious four bedroom detached house located within walking distance from Romsey Town including ample parking and delightful garden. NO FORWARD CHAIN.,"Westbroke Gardens, Romsey, Hampshire",GB,"{'latitude': 50.99683, 'longitude': -1.4908}",https://media.rightmove.co.uk/9k/8764/144782444/8764_ROM230605_IMG_00_0000.jpeg,Detached,new,2024-02-15T18:01:02Z,False,False,"£600,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144782444#/?channel=RES_BUY,,We are pleased to welcome this spacious four bedroom detached house located within walking distance from Romsey Town including ample parking and delightful garden. NO FORWARD CHAIN.,False,True,False,False
148892630,"Pollards Moor Road, Copythorne, Southampton, Hampshire",3,1,19,1,0,"Located on quiet road in the New Forest National Park this three bedroom detached forest cottage includes a delightful plot, ample off road parking and benefits from approved plans for extension.","Pollards Moor Road, Copythorne, Southampton, Hampshire",GB,"{'latitude': 50.92492, 'longitude': -1.56572}",https://media.rightmove.co.uk/9k/8764/148892630/8764_ROM240294_IMG_00_0000.jpeg,Detached,price_reduced,2024-07-12T11:39:29Z,True,False,"£600,000",Offers in Excess of,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/148892630#/?channel=RES_BUY,,"Located on quiet road in the New Forest National Park this three bedroom detached forest cottage includes a delightful plot, ample off road parking and benefits from approved plans for extension.",False,True,False,False
146012189,"Ganger Farm Way, Ampfield, Romsey, Hampshire",4,0,11,2,0,"This beautiful four bedroom detached house located in a popular position in the Kings Chase estate including private rear garden, off street parking and garage.","Ganger Farm Way, Ampfield, Romsey, Hampshire",GB,"{'latitude': 51.00561, 'longitude': -1.46505}",https://media.rightmove.co.uk/9k/8764/146012189/8764_ROM240182_IMG_12_0002.jpeg,Detached,price_reduced,2024-07-04T15:38:29Z,True,False,"£600,000",Offers in Excess of,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/146012189#/?channel=RES_BUY,,"This beautiful four bedroom detached house located in a popular position in the Kings Chase estate including private rear garden, off street parking and garage.",False,True,False,False
145083266,"Laurence Mews, Romsey, Hampshire",4,2,17,1,0,"We are pleased to welcome to the market this beautiful four bedroom detached house located in a desirable postion in Fishlake Meadows, Romsey.","Laurence Mews, Romsey, Hampshire",GB,"{'latitude': 50.99559, 'longitude': -1.49509}",https://media.rightmove.co.uk/9k/8764/145083266/8764_ROM230582_IMG_15_0000.jpeg,Detached,price_reduced,2024-05-10T16:45:07Z,True,False,"£600,000",Offers in Region of,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/145083266#/?channel=RES_BUY,,"We are pleased to welcome to the market this beautiful four bedroom detached house located in a desirable postion in Fishlake Meadows, Romsey.",False,True,False,False
143735186,"Riverside Gardens, Romsey, Hampshire",4,2,16,1,0,"A beautiful four bedroom house located in the popular Riverside Gardens close to Romsey Town including off street parking, garage and private garden.","Riverside Gardens, Romsey, Hampshire",GB,"{'latitude': 50.986, 'longitude': -1.50303}",https://media.rightmove.co.uk/9k/8764/143735186/8764_ROM200103_IMG_14_0000.jpeg,End of Terrace,price_reduced,2023-11-09T09:22:36Z,True,False,"£600,000",Guide Price,4 bedroom end of terrace house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143735186#/?channel=RES_BUY,,"A beautiful four bedroom house located in the popular Riverside Gardens close to Romsey Town including off street parking, garage and private garden.",False,True,False,False
144791645,"St. Barbe Close, Romsey, Hampshire",4,2,14,1,0,"This well presented four bedroom detached property located in a popular area in Romsey with the benefit of a secluded garden, off street parking and garage. NO FORWARD CHAIN. ","St. Barbe Close, Romsey, Hampshire",GB,"{'latitude': 50.98547, 'longitude': -1.48395}",https://media.rightmove.co.uk/9k/8764/144791645/8764_ROM230229_IMG_00_0000.jpeg,Detached,new,2024-02-16T09:27:03Z,True,False,"£600,000",,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144791645#/?channel=RES_BUY,,"This well presented four bedroom detached property located in a popular area in Romsey with the benefit of a secluded garden, off street parking and garage. NO FORWARD CHAIN. ",False,True,False,False
143675336,"Casbrook Field, Upper Timsbury, Romsey",4,3,15,1,0,"Beautiful Four Bedroom Semi-Detached House located in an exclusive development and popular village position of Timsbury including an impressive open plan kitchen, four bedrooms, two en-suites, off street parking and garage.","Casbrook Field, Upper Timsbury, Romsey",GB,"{'latitude': 51.02591, 'longitude': -1.50061}",https://media.rightmove.co.uk/9k/8764/143675336/8764_ROM210165_IMG_00_0000.jpeg,Semi-Detached,new,2024-04-23T09:23:32Z,False,False,"£600,000",Offers in Excess of,4 bedroom semi-detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/143675336#/?channel=RES_BUY,,"Beautiful Four Bedroom Semi-Detached House located in an exclusive development and popular village position of Timsbury including an impressive open plan kitchen, four bedrooms, two en-suites, off street parking and garage.",False,True,False,False
145700279,"Old Lyndhurst Road, Cadnam, Southampton, Hampshire",3,1,16,1,0,We are pleased to welcome to the market this delightful three bedroom detached bungalow in an excellent position on the cusp of the New Forest National Park. Impressive plot with Stables.,"Old Lyndhurst Road, Cadnam, Southampton, Hampshire",GB,"{'latitude': 50.92253, 'longitude': -1.57669}",https://media.rightmove.co.uk/9k/8764/145700279/8764_ROM240143_IMG_00_0000.jpeg,Detached Bungalow,new,2024-03-13T15:53:14Z,True,False,"£600,000",Offers in Excess of,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/145700279#/?channel=RES_BUY,,We are pleased to welcome to the market this delightful three bedroom detached bungalow in an excellent position on the cusp of the New Forest National Park. Impressive plot with Stables.,False,True,False,False
145039217,"Carters Clay, Lockerley, Romsey",3,0,14,1,0,A rare opportunity to purchase this delightful three bedroom detached bungalow located in a sought after location with double garage and ample parking. No Forward Chain.,"Carters Clay, Lockerley, Romsey",GB,"{'latitude': 51.02149, 'longitude': -1.56367}",https://media.rightmove.co.uk/9k/8764/145039217/8764_ROM230493_IMG_11_0000.jpeg,Detached Bungalow,price_reduced,2024-05-18T15:16:28Z,True,False,"£600,000",Offers in Excess of,3 bedroom detached bungalow for sale,,,False,8764,https://www.rightmove.co.uk/properties/145039217#/?channel=RES_BUY,,A rare opportunity to purchase this delightful three bedroom detached bungalow located in a sought after location with double garage and ample parking. No Forward Chain.,False,True,False,False
150941000,"Canal Close, Romsey, Hampshire",3,2,16,1,0,We are pleased to welcome to the market this extended three bedroom detached house including a delightful rear garden and off road parking. Flat walk to town. ,"Canal Close, Romsey, Hampshire",GB,"{'latitude': 50.99726, 'longitude': -1.48709}",https://media.rightmove.co.uk/9k/8764/150941000/8764_ROM180493_IMG_00_0000.jpeg,Detached,new,2024-08-02T17:00:06Z,False,True,"£525,000",,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/150941000#/?channel=RES_BUY,,We are pleased to welcome to the market this extended three bedroom detached house including a delightful rear garden and off road parking. Flat walk to town. ,False,True,False,False
147182069,"Pound Hill, Landford, Salisbury, Wiltshire",3,2,23,1,0,"This beautfiully presented three bedroom detached chalet bungalow positioned in a desirable location in Landford with off street parking, garage and secluded garden.","Pound Hill, Landford, Salisbury, Wiltshire",GB,"{'latitude': 50.97876, 'longitude': -1.63715}",https://media.rightmove.co.uk/9k/8764/147182069/8764_ROM240228_IMG_14_0000.jpeg,Detached,new,2024-04-23T18:08:03Z,True,False,"£599,000",,3 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/147182069#/?channel=RES_BUY,,"This beautfiully presented three bedroom detached chalet bungalow positioned in a desirable location in Landford with off street parking, garage and secluded garden.",False,True,False,False
144409952,"Campion Drive, Romsey, Hampshire",4,0,14,1,0,"We are pleased to welcome to the market this well presented four bedroom detached house located in a quiet cul-de-sac of three houses and includes a tandem garage, off road parking, study, separate dining room, conservatory, downstairs cloakroom and en-suite.","Campion Drive, Romsey, Hampshire",GB,"{'latitude': 50.99709, 'longitude': -1.46957}",https://media.rightmove.co.uk/9k/8764/144409952/8764_ROM230129_IMG_00_0000.jpeg,Detached,new,2024-02-06T10:41:09Z,False,False,"£585,000",Guide Price,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/144409952#/?channel=RES_BUY,,"We are pleased to welcome to the market this well presented four bedroom detached house located in a quiet cul-de-sac of three houses and includes a tandem garage, off road parking, study, separate dining room, conservatory, downstairs cloakroom and en-suite.",False,True,False,False
86502951,"Hurricane Drive, Rownhams, Southampton, Hampshire",4,0,18,1,0,This excellent four/five bedroom detached house positioned down a quiet cul de sac on a large plot in this sought after area of Rownhams including garage and beautiful secluded garden. NO FORWARD CHAIN.,"Hurricane Drive, Rownhams, Southampton, Hampshire",GB,"{'latitude': 50.95028, 'longitude': -1.45786}",https://media.rightmove.co.uk/9k/8764/86502951/8764_ROM230469_IMG_00_0000.jpeg,Detached,new,2023-10-10T13:55:11Z,True,False,"£575,000",Offers in Excess of,4 bedroom detached house for sale,,,False,8764,https://www.rightmove.co.uk/properties/86502951#/?channel=RES_BUY,,This excellent four/five bedroom detached house positioned down a quiet cul de sac on a large plot in this sought after area of Rownhams including garage and beautiful secluded garden. NO FORWARD CHAIN.,False,True,False,False
